CIK,Ticker,Company,Form,FiledAt,Age,URL,Desc
0001877939,CTM,"Castellum, Inc.",8-K,2025-03-18 00:00:00,232,https://www.sec.gov/ix?doc=/Archives/edgar/data/1877939/000162828025013445/ctm-20250314.htm,
0001877939,CTM,"Castellum, Inc.",424B5,2025-03-17 00:00:00,233,https://www.sec.gov/ix?doc=/Archives/edgar/data/1877939/000162828025013083/castelluminc-final424b5mar.htm,
0001877939,CTM,"Castellum, Inc.",424B5,2025-03-14 00:00:00,236,https://www.sec.gov/ix?doc=/Archives/edgar/data/1877939/000162828025012848/castelluminc-424b5march2025.htm,
0001877939,CTM,"Castellum, Inc.",8-K,2025-03-12 00:00:00,238,https://www.sec.gov/ix?doc=/Archives/edgar/data/1877939/000187793925000023/exhibit991-8xkmarch122025.htm,
0001877939,CTM,"Castellum, Inc.",10-K,2025-03-11 00:00:00,239,https://www.sec.gov/ix?doc=/Archives/edgar/data/1877939/000187793925000021/ctm-20241231.htm,
0001877939,CTM,"Castellum, Inc.",8-K,2025-02-28 00:00:00,250,https://www.sec.gov/ix?doc=/Archives/edgar/data/1877939/000187793925000013/exhibit1025-seaportnxg.htm,
0001877939,CTM,"Castellum, Inc.",8-K,2025-02-25 00:00:00,253,https://www.sec.gov/ix?doc=/Archives/edgar/data/1877939/000187793925000011/exhibit991-8xkfebruary2520.htm,
0001877939,CTM,"Castellum, Inc.",S-3/A,2025-01-22 00:00:00,287,https://www.sec.gov/ix?doc=/Archives/edgar/data/1877939/000162828025002166/castelluminc-sx3a.htm,
0001877939,CTM,"Castellum, Inc.",8-K,2025-01-14 00:00:00,295,https://www.sec.gov/ix?doc=/Archives/edgar/data/1877939/000187793925000006/exhibit991-8xkjanuary142025.htm,
0001877939,CTM,"Castellum, Inc.",S-3,2025-01-10 00:00:00,299,https://www.sec.gov/ix?doc=/Archives/edgar/data/1877939/000162828025001121/castelluminc-sx3january2025.htm,
0001877939,CTM,"Castellum, Inc.",8-K,2025-01-08 00:00:00,301,https://www.sec.gov/ix?doc=/Archives/edgar/data/1877939/000187793925000004/exhibit991-8xkjanuary82025.htm,
0001877939,CTM,"Castellum, Inc.",424B5,2024-12-30 00:00:00,310,https://www.sec.gov/ix?doc=/Archives/edgar/data/1877939/000162828024052531/castelluminc424b5dec262024.htm,
0001877939,CTM,"Castellum, Inc.",8-K,2024-12-30 00:00:00,310,https://www.sec.gov/ix?doc=/Archives/edgar/data/1877939/000162828024052536/exhibit51-8xk123024.htm,
0001877939,CTM,"Castellum, Inc.",424B5,2024-12-27 00:00:00,313,https://www.sec.gov/ix?doc=/Archives/edgar/data/1877939/000162828024052467/castelluminc424b5dec262024.htm,
0001877939,CTM,"Castellum, Inc.",424B5,2024-12-23 00:00:00,317,https://www.sec.gov/ix?doc=/Archives/edgar/data/1877939/000162828024052349/castelluminc424b5dec2024.htm,
0001877939,CTM,"Castellum, Inc.",8-K,2024-11-04 00:00:00,366,https://www.sec.gov/ix?doc=/Archives/edgar/data/1877939/000187793924000073/exhibit991november42024-ea.htm,
0000798528,OMEX,"Odyssey Marine Exploration, Inc.",8-K,2025-10-14 00:00:00,22,https://www.sec.gov/ix?doc=/Archives/edgar/data/798528/000119312525239071/d86541d8k.htm,
0000798528,OMEX,"Odyssey Marine Exploration, Inc.",8-K,2025-09-30 00:00:00,36,https://www.sec.gov/ix?doc=/Archives/edgar/data/798528/000119312525225114/d65794d8k.htm,
0000798528,OMEX,"Odyssey Marine Exploration, Inc.",8-K,2025-09-23 00:00:00,43,https://www.sec.gov/ix?doc=/Archives/edgar/data/798528/000119312525213431/d77088d8k.htm,
0000798528,OMEX,"Odyssey Marine Exploration, Inc.",10-Q,2025-08-19 00:00:00,78,https://www.sec.gov/ix?doc=/Archives/edgar/data/798528/000095017025110072/omex-20250630.htm,
0000798528,OMEX,"Odyssey Marine Exploration, Inc.",8-K,2025-08-14 00:00:00,83,https://www.sec.gov/ix?doc=/Archives/edgar/data/798528/000119312525180836/d824503d8k.htm,
0000798528,OMEX,"Odyssey Marine Exploration, Inc.",8-K,2025-08-01 00:00:00,96,https://www.sec.gov/ix?doc=/Archives/edgar/data/798528/000119312525171689/d893179d8k.htm,
0000798528,OMEX,"Odyssey Marine Exploration, Inc.",8-K,2025-06-10 00:00:00,148,https://www.sec.gov/ix?doc=/Archives/edgar/data/798528/000119312525138536/d924157d8k.htm,
0000798528,OMEX,"Odyssey Marine Exploration, Inc.",10-Q,2025-05-12 00:00:00,177,https://www.sec.gov/ix?doc=/Archives/edgar/data/798528/000095017025069126/omex-20250331.htm,
0000798528,OMEX,"Odyssey Marine Exploration, Inc.",8-K,2025-05-09 00:00:00,180,https://www.sec.gov/ix?doc=/Archives/edgar/data/798528/000119312525116934/d944314d8k.htm,
0000798528,OMEX,"Odyssey Marine Exploration, Inc.",424B5,2025-04-25 00:00:00,194,https://www.sec.gov/ix?doc=/Archives/edgar/data/798528/000119312525097015/d857153d424b5.htm,
0000798528,OMEX,"Odyssey Marine Exploration, Inc.",DEF 14A,2025-04-25 00:00:00,194,https://www.sec.gov/ix?doc=/Archives/edgar/data/798528/000119312525096737/d882493ddef14a.htm,
0000798528,OMEX,"Odyssey Marine Exploration, Inc.",8-K,2025-04-08 00:00:00,211,https://www.sec.gov/ix?doc=/Archives/edgar/data/798528/000119312525075113/d923565d8k.htm,
0000798528,OMEX,"Odyssey Marine Exploration, Inc.",S-3,2025-04-01 00:00:00,218,https://www.sec.gov/ix?doc=/Archives/edgar/data/798528/000119312525070565/d857153ds3.htm,
0000798528,OMEX,"Odyssey Marine Exploration, Inc.",10-K,2025-03-31 00:00:00,219,https://www.sec.gov/ix?doc=/Archives/edgar/data/798528/000095017025047918/omex-20241231.htm,
0000798528,OMEX,"Odyssey Marine Exploration, Inc.",8-K,2025-03-03 00:00:00,247,https://www.sec.gov/ix?doc=/Archives/edgar/data/798528/000119312525044063/d878320dex991.htm,
0000798528,OMEX,"Odyssey Marine Exploration, Inc.",424B1,2025-02-07 00:00:00,271,https://www.sec.gov/ix?doc=/Archives/edgar/data/798528/000119312525022760/d915473d424b1.htm,
0000798528,OMEX,"Odyssey Marine Exploration, Inc.",8-K,2025-01-24 00:00:00,285,https://www.sec.gov/Archives/edgar/data/798528/000119312525012302/0001193125-25-012302.txt,
0000798528,OMEX,"Odyssey Marine Exploration, Inc.",S-8,2025-01-24 00:00:00,285,https://www.sec.gov/ix?doc=/Archives/edgar/data/798528/000119312525012279/d892796ds8.htm,
0000798528,OMEX,"Odyssey Marine Exploration, Inc.",8-K,2024-12-23 00:00:00,317,https://www.sec.gov/ix?doc=/Archives/edgar/data/798528/000119312524284287/d900879dex1001.htm,
0000798528,OMEX,"Odyssey Marine Exploration, Inc.",8-K,2024-11-05 00:00:00,365,https://www.sec.gov/Archives/edgar/data/798528/000119312524251249/0001193125-24-251249.txt,
0000798528,OMEX,"Odyssey Marine Exploration, Inc.",8-K,2024-10-22 00:00:00,379,https://www.sec.gov/Archives/edgar/data/798528/000119312524241144/0001193125-24-241144.txt,
0001835597,PEPG,PepGen Inc.,8-K,2025-10-01 00:00:00,35,https://www.sec.gov/ix?doc=/Archives/edgar/data/1835597/000119312525226746/pepg-20251001.htm,
0001835597,PEPG,PepGen Inc.,8-K,2025-09-26 00:00:00,40,https://www.sec.gov/ix?doc=/Archives/edgar/data/1835597/000119312525218503/d911432d8k.htm,
0001835597,PEPG,PepGen Inc.,424B5,2025-09-25 00:00:00,41,https://www.sec.gov/ix?doc=/Archives/edgar/data/1835597/000119312525217663/d25212d424b5.htm,
0001835597,PEPG,PepGen Inc.,424B5,2025-09-24 00:00:00,42,https://www.sec.gov/ix?doc=/Archives/edgar/data/1835597/000119312525215540/d25212d424b5.htm,
0001835597,PEPG,PepGen Inc.,8-K,2025-09-24 00:00:00,42,https://www.sec.gov/ix?doc=/Archives/edgar/data/1835597/000119312525215435/d67598d8k.htm,
0001835597,PEPG,PepGen Inc.,8-K,2025-08-07 00:00:00,90,https://www.sec.gov/ix?doc=/Archives/edgar/data/1835597/000119312525174982/pepg-20250807.htm,
0001835597,PEPG,PepGen Inc.,10-Q,2025-08-07 00:00:00,90,https://www.sec.gov/ix?doc=/Archives/edgar/data/1835597/000119312525174979/pepg-20250630.htm,
0001835597,PEPG,PepGen Inc.,8-K,2025-06-06 00:00:00,152,https://www.sec.gov/ix?doc=/Archives/edgar/data/1835597/000095017025082707/pepg-20250606.htm,
0001835597,PEPG,PepGen Inc.,8-K,2025-05-28 00:00:00,161,https://www.sec.gov/ix?doc=/Archives/edgar/data/1835597/000095017025078428/pepg-ex99_1.htm,
0001835597,PEPG,PepGen Inc.,8-K,2025-05-08 00:00:00,181,https://www.sec.gov/ix?doc=/Archives/edgar/data/1835597/000095017025066419/pepg-ex99_1.htm,
0001835597,PEPG,PepGen Inc.,DEF 14A,2025-04-25 00:00:00,194,https://www.sec.gov/ix?doc=/Archives/edgar/data/1835597/000095017025058337/pepg-20250424.htm,
0001835597,PEPG,PepGen Inc.,8-K,2025-03-31 00:00:00,219,https://www.sec.gov/ix?doc=/Archives/edgar/data/1835597/000095017025047690/pepg-ex99_1.htm,
0001835597,PEPG,PepGen Inc.,8-K,2025-03-28 00:00:00,222,https://www.sec.gov/ix?doc=/Archives/edgar/data/1835597/000095017025046746/pepg-20250324.htm,
0001835597,PEPG,PepGen Inc.,8-K,2025-03-04 00:00:00,246,https://www.sec.gov/ix?doc=/Archives/edgar/data/1835597/000095017025031337/pepg-ex99_1.htm,
0001835597,PEPG,PepGen Inc.,S-8,2025-02-24 00:00:00,254,https://www.sec.gov/ix?doc=/Archives/edgar/data/1835597/000095017025025627/pepg_s-8_2025.htm,
0001835597,PEPG,PepGen Inc.,8-K,2025-02-24 00:00:00,254,https://www.sec.gov/ix?doc=/Archives/edgar/data/1835597/000095017025025232/pepg-ex99_1.htm,
0001835597,PEPG,PepGen Inc.,10-K,2025-02-24 00:00:00,254,https://www.sec.gov/ix?doc=/Archives/edgar/data/1835597/000095017025025226/pepg-20241231.htm,
0001835597,PEPG,PepGen Inc.,8-K,2025-01-29 00:00:00,280,https://www.sec.gov/ix?doc=/Archives/edgar/data/1835597/000095017025010515/pepg-ex99_1.htm,
0001835597,PEPG,PepGen Inc.,8-K,2024-12-16 00:00:00,324,https://www.sec.gov/ix?doc=/Archives/edgar/data/1835597/000095017024136389/pepg-ex99_1.htm,
0001835597,PEPG,PepGen Inc.,8-K,2024-11-07 00:00:00,363,https://www.sec.gov/ix?doc=/Archives/edgar/data/1835597/000095017024122815/pepg-ex99_1.htm,
0001835597,PEPG,PepGen Inc.,8-K,2024-10-08 00:00:00,393,https://www.sec.gov/ix?doc=/Archives/edgar/data/1835597/000095017024113410/pepg-ex99_1.htm,
0001833769,HYPR,"Hyperfine, Inc.",424B5,2025-10-16 00:00:00,20,https://www.sec.gov/ix?doc=/Archives/edgar/data/1833769/000119312525241446/d25162d424b5.htm,
0001833769,HYPR,"Hyperfine, Inc.",8-K,2025-10-16 00:00:00,20,https://www.sec.gov/ix?doc=/Archives/edgar/data/1833769/000119312525241438/d36179d8k.htm,
0001833769,HYPR,"Hyperfine, Inc.",424B5,2025-10-15 00:00:00,21,https://www.sec.gov/ix?doc=/Archives/edgar/data/1833769/000119312525240330/d25162d424b5.htm,
0001833769,HYPR,"Hyperfine, Inc.",8-K,2025-10-15 00:00:00,21,https://www.sec.gov/ix?doc=/Archives/edgar/data/1833769/000119312525240255/d24811d8k.htm,
0001833769,HYPR,"Hyperfine, Inc.",10-Q,2025-08-13 00:00:00,84,https://www.sec.gov/ix?doc=/Archives/edgar/data/1833769/000095017025108047/hypr-20250630.htm,
0001833769,HYPR,"Hyperfine, Inc.",8-K,2025-08-13 00:00:00,84,https://www.sec.gov/ix?doc=/Archives/edgar/data/1833769/000095017025108030/hypr-ex99_1.htm,
0001833769,HYPR,"Hyperfine, Inc.",8-K,2025-08-06 00:00:00,91,https://www.sec.gov/ix?doc=/Archives/edgar/data/1833769/000095017025103970/hypr-20250806.htm,
0001833769,HYPR,"Hyperfine, Inc.",8-K,2025-05-23 00:00:00,166,https://www.sec.gov/ix?doc=/Archives/edgar/data/1833769/000119312525125906/d881945d8k.htm,
0001833769,HYPR,"Hyperfine, Inc.",8-K,2025-05-19 00:00:00,170,https://www.sec.gov/ix?doc=/Archives/edgar/data/1833769/000095017025074355/hypr-20250519.htm,
0001833769,HYPR,"Hyperfine, Inc.",424B5,2025-05-13 00:00:00,176,https://www.sec.gov/ix?doc=/Archives/edgar/data/1833769/000119312525118856/d917572d424b5.htm,
0001833769,HYPR,"Hyperfine, Inc.",10-Q,2025-05-13 00:00:00,176,https://www.sec.gov/ix?doc=/Archives/edgar/data/1833769/000095017025070402/hypr-20250331.htm,
0001833769,HYPR,"Hyperfine, Inc.",8-K,2025-05-13 00:00:00,176,https://www.sec.gov/ix?doc=/Archives/edgar/data/1833769/000095017025070340/hypr-ex99_1.htm,
0001833769,HYPR,"Hyperfine, Inc.",8-K,2025-05-02 00:00:00,187,https://www.sec.gov/ix?doc=/Archives/edgar/data/1833769/000095017025062762/hypr-20250430.htm,
0001833769,HYPR,"Hyperfine, Inc.",DEF 14A,2025-04-07 00:00:00,212,https://www.sec.gov/ix?doc=/Archives/edgar/data/1833769/000119312525074640/d840466ddef14a.htm,
0001833769,HYPR,"Hyperfine, Inc.",S-8,2025-03-17 00:00:00,233,https://www.sec.gov/ix?doc=/Archives/edgar/data/1833769/000119312525055641/d857457ds8.htm,
0001833769,HYPR,"Hyperfine, Inc.",10-K,2025-03-17 00:00:00,233,https://www.sec.gov/ix?doc=/Archives/edgar/data/1833769/000095017025040281/hypr-20241231.htm,
0001833769,HYPR,"Hyperfine, Inc.",8-K,2025-03-17 00:00:00,233,https://www.sec.gov/ix?doc=/Archives/edgar/data/1833769/000095017025040251/hypr-ex99_1.htm,
0001833769,HYPR,"Hyperfine, Inc.",8-K,2025-02-11 00:00:00,267,https://www.sec.gov/ix?doc=/Archives/edgar/data/1833769/000119312525024326/d871544dex11.htm,
0001833769,HYPR,"Hyperfine, Inc.",424B5,2025-02-11 00:00:00,267,https://www.sec.gov/ix?doc=/Archives/edgar/data/1833769/000119312525024322/d906393d424b5.htm,
0001833769,HYPR,"Hyperfine, Inc.",8-K,2025-02-11 00:00:00,267,https://www.sec.gov/ix?doc=/Archives/edgar/data/1833769/000119312525023996/d867062dex991.htm,
0001833769,HYPR,"Hyperfine, Inc.",8-K,2025-01-29 00:00:00,280,https://www.sec.gov/Archives/edgar/data/1833769/000095017025010230/0000950170-25-010230.txt,
0001833769,HYPR,"Hyperfine, Inc.",8-K,2024-11-12 00:00:00,358,https://www.sec.gov/ix?doc=/Archives/edgar/data/1833769/000095017024125433/hypr-ex99_1.htm,
0001906364,FGMC,FG Merger Corp.,8-K,2025-11-04 00:00:00,1,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906364/000110465925105936/tm2530117d1_8k.htm,
0001906364,FGMC,FG Merger Corp.,S-4,2025-09-18 00:00:00,48,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906364/000110465925091249/tmb-20250630xs4.htm,
0001906364,FGMC,FG Merger Corp.,8-K,2025-08-22 00:00:00,75,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906364/000110465925081877/tm2524123d1_8k.htm,
0001906364,FGMC,FG Merger Corp.,8-K,2025-08-05 00:00:00,92,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906364/000110465925073952/tm2522561d1_ex2-1.htm,
0001906364,FGMC,FG Merger Corp.,10-Q,2025-07-25 00:00:00,103,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906364/000141057825001507/tmb-20250630x10q.htm,
0001906133,FGMC,FG Merger Corp.,8-K,2025-06-03 00:00:00,155,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906133/000147793225004389/icct_8k.htm,
0001906133,FGMC,FG Merger Corp.,8-K,2025-06-03 00:00:00,155,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906133/000147793225004380/icct_8k.htm,
0001906133,FGMC,FG Merger Corp.,10-K,2025-05-30 00:00:00,159,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906133/000147793225004247/icct_10k.htm,
0001906133,FGMC,FG Merger Corp.,8-K,2025-05-30 00:00:00,159,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906133/000147793225004246/icct_8k.htm,
0001906133,FGMC,FG Merger Corp.,8-K,2025-05-22 00:00:00,167,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906133/000147793225004084/icct_8k.htm,
0001906364,FGMC,FG Merger Corp.,8-K,2025-05-15 00:00:00,174,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906364/000110465925048722/tm2515155d1_ex99-1.htm,
0001906133,FGMC,FG Merger Corp.,8-K,2025-05-12 00:00:00,177,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906133/000147793225003561/icct_8k.htm,
0001906133,FGMC,FG Merger Corp.,8-K,2025-04-25 00:00:00,194,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906133/000147793225002993/icct_8k.htm,
0001906133,FGMC,FG Merger Corp.,8-K,2025-04-21 00:00:00,198,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906133/000147793225002875/icct_8k.htm,
0001906133,FGMC,FG Merger Corp.,8-K,2025-04-11 00:00:00,208,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906133/000147793225002646/icct_8k.htm,
0001906133,FGMC,FG Merger Corp.,8-K,2025-04-07 00:00:00,212,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906133/000147793225002504/icct_8k.htm,
0001906133,FGMC,FG Merger Corp.,8-K,2025-03-26 00:00:00,224,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906133/000147793225002024/icct_8k.htm,
0001906133,FGMC,FG Merger Corp.,8-K,2025-03-07 00:00:00,243,https://www.sec.gov/Archives/edgar/data/1906133/000147793225001546/0001477932-25-001546.txt,
0001906133,FGMC,FG Merger Corp.,8-K,2025-03-04 00:00:00,246,https://www.sec.gov/Archives/edgar/data/1906133/000147793225001412/0001477932-25-001412.txt,
0001906364,FGMC,FG Merger Corp.,10-K,2025-02-21 00:00:00,257,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906364/000141057825000183/tmb-20241231x10k.htm,
0001906133,FGMC,FG Merger Corp.,8-K,2025-02-21 00:00:00,257,https://www.sec.gov/Archives/edgar/data/1906133/000147793225001187/0001477932-25-001187.txt,
0001906133,FGMC,FG Merger Corp.,424B3,2025-02-14 00:00:00,264,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906133/000147793225001043/icct_424b3.htm,
0001906364,FGMC,FG Merger Corp.,8-K,2025-02-07 00:00:00,271,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906364/000110465925010189/tm255816d1_ex99-1.htm,
0001906364,FGMC,FG Merger Corp.,8-K,2025-02-05 00:00:00,273,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906364/000110465925009685/tm255499d1_ex99-1.htm,
0001906364,FGMC,FG Merger Corp.,8-K,2025-02-03 00:00:00,275,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906364/000110465925008720/tm255270d1_ex1-1.htm,
0001906364,FGMC,FG Merger Corp.,424B4,2025-01-29 00:00:00,280,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906364/000110465925007247/tm2328513d15_424b4.htm,
0001906364,FGMC,FG Merger Corp.,8-A12B,2025-01-28 00:00:00,281,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906364/000110465925006572/tm254491d1_8a12b.htm,
0001906133,FGMC,FG Merger Corp.,8-K,2024-12-10 00:00:00,330,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906133/000147793224007985/icct_ex41.htm,
0001906133,FGMC,FG Merger Corp.,424B3,2024-11-04 00:00:00,366,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906133/000147793224006855/icct_424b3.htm,
0001906133,FGMC,FG Merger Corp.,424B3,2024-11-04 00:00:00,366,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906133/000147793224006854/icct_424b3.htm,
0001906133,FGMC,FG Merger Corp.,424B3,2024-10-23 00:00:00,378,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906133/000147793224006649/icct_424b3.htm,
0001906133,FGMC,FG Merger Corp.,8-K,2024-10-01 00:00:00,400,https://www.sec.gov/ix?doc=/Archives/edgar/data/1906133/000147793224006112/icct_ex21.htm,
0002041047,IPOD,Dune Acquisition Corporation II,10-Q,2025-08-11 00:00:00,86,https://www.sec.gov/ix?doc=/Archives/edgar/data/2041047/000121390025074296/ea0251881-10q_duneacq2.htm,
0002041047,IPOD,Dune Acquisition Corporation II,8-K,2025-06-09 00:00:00,149,https://www.sec.gov/ix?doc=/Archives/edgar/data/2041047/000121390025052672/ea0245124ex99-1_duneacq2.htm,
0002041047,IPOD,Dune Acquisition Corporation II,8-K,2025-05-14 00:00:00,175,https://www.sec.gov/ix?doc=/Archives/edgar/data/2041047/000121390025043358/ea024181601ex99-1_duneacq2.htm,
0002041047,IPOD,Dune Acquisition Corporation II,8-K,2025-05-09 00:00:00,180,https://www.sec.gov/ix?doc=/Archives/edgar/data/2041047/000121390025041208/ea024127001ex99-1_dune2.htm,
0002041047,IPOD,Dune Acquisition Corporation II,424B4,2025-05-08 00:00:00,181,https://www.sec.gov/ix?doc=/Archives/edgar/data/2041047/000121390025040894/ea0218230-11.htm,
0002041047,IPOD,Dune Acquisition Corporation II,8-A12B,2025-04-21 00:00:00,198,https://www.sec.gov/ix?doc=/Archives/edgar/data/2041047/000121390025033552/ea0236736-8a12b_dune2.htm,
0000910406,HAIN,"The Hain Celestial Group, Inc.",DEF 14A,2025-09-18 00:00:00,48,https://www.sec.gov/ix?doc=/Archives/edgar/data/910406/000119312525207370/hain-20250918.htm,
0000910406,HAIN,"The Hain Celestial Group, Inc.",10-K,2025-09-15 00:00:00,51,https://www.sec.gov/ix?doc=/Archives/edgar/data/910406/000119312525203534/hain-20250630.htm,
0000910406,HAIN,"The Hain Celestial Group, Inc.",8-K,2025-09-15 00:00:00,51,https://www.sec.gov/ix?doc=/Archives/edgar/data/910406/000119312525202787/hain-ex99_1.htm,
0000910406,HAIN,"The Hain Celestial Group, Inc.",8-K,2025-05-07 00:00:00,182,https://www.sec.gov/ix?doc=/Archives/edgar/data/910406/000095017025064989/hain-ex99_1.htm,
0000910406,HAIN,"The Hain Celestial Group, Inc.",8-K,2025-02-10 00:00:00,268,https://www.sec.gov/ix?doc=/Archives/edgar/data/910406/000095017025016681/hain-ex99_1.htm,
0000910406,HAIN,"The Hain Celestial Group, Inc.",S-8,2024-11-07 00:00:00,363,https://www.sec.gov/ix?doc=/Archives/edgar/data/910406/000095017024123311/hain-20241107.htm,
0000910406,HAIN,"The Hain Celestial Group, Inc.",8-K,2024-11-07 00:00:00,363,https://www.sec.gov/ix?doc=/Archives/edgar/data/910406/000095017024122788/hain-ex99_1.htm,
0000910406,HAIN,"The Hain Celestial Group, Inc.",8-K,2024-11-05 00:00:00,365,https://www.sec.gov/ix?doc=/Archives/edgar/data/910406/000095017024121438/hain-ex10_1.htm,
0001941536,BAER,"Bridger Aerospace Group Holdings, Inc. Common Stock",8-K,2025-10-29 00:00:00,7,https://www.sec.gov/ix?doc=/Archives/edgar/data/1941536/000168316825007822/bridger_8k.htm,
0001941536,BAER,"Bridger Aerospace Group Holdings, Inc. Common Stock",8-K,2025-08-11 00:00:00,86,https://www.sec.gov/ix?doc=/Archives/edgar/data/1941536/000168316825005849/bridger_8k.htm,
0001941536,BAER,"Bridger Aerospace Group Holdings, Inc. Common Stock",10-Q,2025-08-08 00:00:00,89,https://www.sec.gov/ix?doc=/Archives/edgar/data/1941536/000194153625000006/baer-20250630.htm,
0001941536,BAER,"Bridger Aerospace Group Holdings, Inc. Common Stock",8-K,2025-08-07 00:00:00,90,https://www.sec.gov/ix?doc=/Archives/edgar/data/1941536/000117184325005183/exh_991.htm,
0001941536,BAER,"Bridger Aerospace Group Holdings, Inc. Common Stock",8-K,2025-06-06 00:00:00,152,https://www.sec.gov/ix?doc=/Archives/edgar/data/1941536/000168316825004300/bridger_8k.htm,
0001941536,BAER,"Bridger Aerospace Group Holdings, Inc. Common Stock",8-K,2025-05-27 00:00:00,162,https://www.sec.gov/ix?doc=/Archives/edgar/data/1941536/000168316825004013/bridger_ex9901.htm,
0001941536,BAER,"Bridger Aerospace Group Holdings, Inc. Common Stock",10-Q,2025-05-09 00:00:00,180,https://www.sec.gov/ix?doc=/Archives/edgar/data/1941536/000162828025024290/baer-20250331.htm,
0001941536,BAER,"Bridger Aerospace Group Holdings, Inc. Common Stock",8-K,2025-05-08 00:00:00,181,https://www.sec.gov/ix?doc=/Archives/edgar/data/1941536/000117184325002985/exh_991.htm,
0001941536,BAER,"Bridger Aerospace Group Holdings, Inc. Common Stock",DEF 14A,2025-04-29 00:00:00,190,https://www.sec.gov/ix?doc=/Archives/edgar/data/1941536/000114036125016366/ny20045572x1_def14a.htm,
0001941536,BAER,"Bridger Aerospace Group Holdings, Inc. Common Stock",8-K,2025-04-15 00:00:00,204,https://www.sec.gov/ix?doc=/Archives/edgar/data/1941536/000168316825002595/bridger_ex9901.htm,
0001941536,BAER,"Bridger Aerospace Group Holdings, Inc. Common Stock",424B5,2025-03-19 00:00:00,231,https://www.sec.gov/ix?doc=/Archives/edgar/data/1941536/000168316825001690/bridger_424b5.htm,
0001941536,BAER,"Bridger Aerospace Group Holdings, Inc. Common Stock",8-K,2025-03-19 00:00:00,231,https://www.sec.gov/ix?doc=/Archives/edgar/data/1941536/000168316825001691/bridger_8k.htm,
0001941536,BAER,"Bridger Aerospace Group Holdings, Inc. Common Stock",8-K,2025-03-17 00:00:00,233,https://www.sec.gov/ix?doc=/Archives/edgar/data/1941536/000168316825001626/bridger_ex9901.htm,
0001941536,BAER,"Bridger Aerospace Group Holdings, Inc. Common Stock",10-K,2025-03-14 00:00:00,236,https://www.sec.gov/ix?doc=/Archives/edgar/data/1941536/000162828025012821/baer-20241231.htm,
0001941536,BAER,"Bridger Aerospace Group Holdings, Inc. Common Stock",8-K,2025-03-13 00:00:00,237,https://www.sec.gov/ix?doc=/Archives/edgar/data/1941536/000117184325001457/exh_991.htm,
0001941536,BAER,"Bridger Aerospace Group Holdings, Inc. Common Stock",424B3,2024-12-17 00:00:00,323,https://www.sec.gov/ix?doc=/Archives/edgar/data/1941536/000168316824008788/bridger_424b3.htm,
0001941536,BAER,"Bridger Aerospace Group Holdings, Inc. Common Stock",S-3,2024-12-09 00:00:00,331,https://www.sec.gov/ix?doc=/Archives/edgar/data/1941536/000168316824008574/bridger_s3.htm,
0000064463,SLNH,"Soluna Holdings, Inc.",8-K,2025-10-21 00:00:00,15,https://www.sec.gov/ix?doc=/Archives/edgar/data/64463/000149315225018719/form8-k.htm,
0000064463,SLNH,"Soluna Holdings, Inc.",S-3/A,2025-10-16 00:00:00,20,https://www.sec.gov/ix?doc=/Archives/edgar/data/64463/000149315225018322/forms-3a.htm,
0000064463,SLNH,"Soluna Holdings, Inc.",DEF 14A,2025-10-14 00:00:00,22,https://www.sec.gov/ix?doc=/Archives/edgar/data/64463/000149315225018023/formdef14a.htm,
0000064463,SLNH,"Soluna Holdings, Inc.",8-K,2025-10-09 00:00:00,27,https://www.sec.gov/ix?doc=/Archives/edgar/data/64463/000149315225017534/form8-k.htm,
0000064463,SLNH,"Soluna Holdings, Inc.",8-K,2025-10-07 00:00:00,29,https://www.sec.gov/ix?doc=/Archives/edgar/data/64463/000149315225017204/form8-k.htm,
0000064463,SLNH,"Soluna Holdings, Inc.",8-K,2025-10-06 00:00:00,30,https://www.sec.gov/ix?doc=/Archives/edgar/data/64463/000149315225017009/form8-k.htm,
